timestamp,open,high,low,close,volume
2025-06-16 06:45:00,529.44,529.97,529.44,529.78,7376
2025-06-16 06:50:00,529.8,529.99,529.8,529.99,6115
2025-06-16 06:55:00,529.89,530.17,529.89,530.17,11437
2025-06-16 07:00:00,530.17,530.17,529.65,529.75,6595
2025-06-16 07:05:00,529.75,529.87,529.66,529.67,2931
2025-06-16 07:10:00,529.63,529.66,529.5,529.55,2713
2025-06-16 07:15:00,529.67,529.88,529.67,529.839,1526
2025-06-16 07:20:00,529.75,529.93,529.75,529.82,5082
2025-06-16 07:25:00,529.83,529.9,529.8,529.89,3428
2025-06-16 07:30:00,529.88,530.06,529.87,530.04,6657
2025-06-16 07:35:00,530.12,530.57,530.12,530.45,25507
2025-06-16 07:40:00,530.39,530.5,530.28,530.38,31105
2025-06-16 07:45:00,530.5,530.8,530.5,530.64,33020
2025-06-16 07:50:00,530.64,530.82,530.6,530.78,4170
2025-06-16 07:55:00,530.8,530.879,530.59,530.879,12943
2025-06-16 08:00:00,529.97,530.97,526.565,530.73,118920
2025-06-16 08:05:00,530.8,531.19,530.69,531.19,14874
2025-06-16 08:10:00,531.17,531.19,531.02,531.02,16209
2025-06-16 08:15:00,531.04,531.22,531.03,531.18,31859
2025-06-16 08:20:00,531.3,531.62,531.15,531.55,40143
2025-06-16 08:25:00,531.55,531.61,531.31,531.35,19673
2025-06-16 08:30:00,531.38,531.55,530.99,531.06,41079
2025-06-16 08:35:00,531.08,531.23,530.92,531.15,14247
2025-06-16 08:40:00,531.14,531.34,531.09,531.15,19358
2025-06-16 08:45:00,531.17,531.27,531.12,531.22,30437
2025-06-16 08:50:00,531.16,531.17,531.0103,531.05,14347
2025-06-16 08:55:00,531.08,531.22,530.98,530.99,20118
2025-06-16 09:00:00,531.04,531.28,530.98,531.17,33454
2025-06-16 09:05:00,531.16,531.24,530.95,531.17,20709
2025-06-16 09:10:00,531.18,531.22,531.04,531.15,20534
2025-06-16 09:15:00,531.1,531.1099,530.87,530.95,15360
2025-06-16 09:20:00,530.94,531.14,530.9,530.95,21625
2025-06-16 09:25:00,530.89,531.04,530.39,530.45,64049
2025-06-16 09:30:00,530.51,532.48,530.45,531.83,1177458
2025-06-16 09:35:00,531.78,532.37,531.32,532.215,469919
2025-06-16 09:40:00,532.23,532.38,531.79,532.1,411356
2025-06-16 09:45:00,532.11,532.76,531.58,532.6229,666035
2025-06-16 09:50:00,532.65,533.69,532.42,533.19,702901
2025-06-16 09:55:00,533.2,534.12,533.15,533.73,730460
2025-06-16 10:00:00,533.74,534.39,533.71,534.16,668702
2025-06-16 10:05:00,534.19,534.33,533.55,533.62,598578
2025-06-16 10:10:00,533.6,534.56,533.57,534.46,298237
2025-06-16 10:15:00,534.45,534.69,534.23,534.61,444138
2025-06-16 10:20:00,534.63,534.71,534.285,534.51,261092
2025-06-16 10:25:00,534.53,534.88,534.34,534.81,305665
2025-06-16 10:30:00,534.81,535.06,534.74,534.95,331947
2025-06-16 10:35:00,534.96,535.03,534.46,534.74,483161
2025-06-16 10:40:00,534.75,534.8698,534.34,534.81,281041
2025-06-16 10:45:00,534.83,534.99,534.53,534.572,363179
2025-06-16 10:50:00,534.58,534.74,534.385,534.46,245627
2025-06-16 10:55:00,534.45,534.61,534.2,534.47,205323
2025-06-16 11:00:00,534.48,534.84,534.34,534.63,217062
2025-06-16 11:05:00,534.63,534.772,534.36,534.72,263632
2025-06-16 11:10:00,534.73,534.93,534.63,534.88,180773
2025-06-16 11:15:00,534.8912,535.31,534.82,535.19,361627
2025-06-16 11:20:00,535.19,535.35,535.02,535.325,218697
2025-06-16 11:25:00,535.33,535.37,534.44,534.58,341271
2025-06-16 11:30:00,534.56,534.93,534.48,534.69,270333
2025-06-16 11:35:00,534.72,534.94,534.495,534.68,203878
2025-06-16 11:40:00,534.7,534.85,534.61,534.665,130076
2025-06-16 11:45:00,534.67,534.96,534.63,534.85,120783
2025-06-16 11:50:00,534.83,534.86,534.24,534.265,177816
2025-06-16 11:55:00,534.26,534.38,533.81,534.16,379978
2025-06-16 12:00:00,534.18,534.48,533.9,534.16,205971
2025-06-16 12:05:00,534.14,534.24,533.865,534.19,132735
2025-06-16 12:10:00,534.195,534.56,534.09,534.455,110063
2025-06-16 12:15:00,534.47,534.74,534.36,534.505,190614
2025-06-16 12:20:00,534.49,534.67,534.16,534.255,185669
2025-06-16 12:25:00,534.24,534.33,533.99,534.08,159426
2025-06-16 12:30:00,534.08,534.215,534.02,534.04,106448
2025-06-16 12:35:00,534.03,534.21,533.765,534.01,157419
2025-06-16 12:40:00,534.01,534.01,533.56,533.66,175182
2025-06-16 12:45:00,533.66,533.97,533.5,533.79,170128
2025-06-16 12:50:00,533.785,534.38,533.745,534.285,234507
2025-06-16 12:55:00,534.28,534.3,533.76,533.99,151218
2025-06-16 13:00:00,533.97,534.12,533.81,534.01,141581
2025-06-16 13:05:00,534.02,534.05,533.72,534.0,109318
2025-06-16 13:10:00,534.0,534.13,533.64,533.77,115189
2025-06-16 13:15:00,533.77,534.13,533.62,534.11,141456
2025-06-16 13:20:00,534.11,534.49,534.095,534.35,401577
2025-06-16 13:25:00,534.33,534.97,534.315,534.76,314720
2025-06-16 13:30:00,534.75,535.06,534.58,534.77,285585
2025-06-16 13:35:00,534.79,534.85,534.5,534.505,157665
2025-06-16 13:40:00,534.5,534.73,534.4,534.43,172302
2025-06-16 13:45:00,534.42,534.63,534.31,534.53,118081
2025-06-16 13:50:00,534.54,534.685,534.23,534.23,116234
2025-06-16 13:55:00,534.25,534.26,533.81,533.97,212022
2025-06-16 14:00:00,533.98,534.3,533.92,534.245,170305
2025-06-16 14:05:00,534.25,534.42,534.065,534.16,131772
2025-06-16 14:10:00,534.15,534.24,533.99,534.22,88833
2025-06-16 14:15:00,534.2,534.2801,533.99,534.11,78068
2025-06-16 14:20:00,534.08,534.36,533.861,534.355,151880
2025-06-16 14:25:00,534.33,534.39,534.11,534.17,140954
2025-06-16 14:30:00,534.1793,534.26,533.85,533.9553,138852
2025-06-16 14:35:00,533.94,533.99,533.72,533.865,126448
2025-06-16 14:40:00,533.84,533.9464,533.74,533.8409,147816
2025-06-16 14:45:00,533.85,533.86,533.5,533.5,158879
2025-06-16 14:50:00,533.5,533.96,533.32,533.95,304379
2025-06-16 14:55:00,533.95,534.275,533.95,534.05,217417
2025-06-16 15:00:00,534.05,534.18,533.85,533.965,176133
2025-06-16 15:05:00,533.97,533.97,533.61,533.66,152008
2025-06-16 15:10:00,533.66,533.94,533.44,533.692,248816
2025-06-16 15:15:00,533.69,534.01,533.62,533.65,183097
2025-06-16 15:20:00,533.65,534.375,533.46,534.13,781568
2025-06-16 15:25:00,534.13,534.6,533.99,534.02,263485
2025-06-16 15:30:00,534.03,534.155,533.69,533.79,229583
2025-06-16 15:35:00,533.79,534.05,533.76,533.79,178291
2025-06-16 15:40:00,533.78,533.99,533.76,533.97,159614
2025-06-16 15:45:00,533.96,534.28,533.945,534.17,334172
2025-06-16 15:50:00,534.16,534.25,533.55,534.01,702688
2025-06-16 15:55:00,534.0,534.5,533.44,534.27,2012874
2025-06-16 16:00:00,534.27,534.51,534.14,534.4,795334
2025-06-16 16:05:00,534.41,534.42,534.17,534.2,299842
2025-06-16 16:10:00,534.21,534.25,534.13,534.2,309941
2025-06-16 16:15:00,534.19,534.25,534.12,534.17,43373
2025-06-16 16:20:00,534.17,534.18,534.02,534.04,14641
2025-06-16 16:25:00,534.04,534.111,533.88,534.111,17213
2025-06-16 16:30:00,534.11,534.12,534.01,534.08,4625
2025-06-16 16:35:00,534.07,534.3,534.07,534.3,16876
2025-06-16 16:40:00,534.26,534.3,534.14,534.21,11907
2025-06-16 16:45:00,534.18,534.19,534.12,534.13,27201
2025-06-16 16:50:00,534.21,534.23,534.1,534.11,11373
2025-06-16 16:55:00,534.04,534.04,533.97,534.0,7896
2025-06-16 17:00:00,534.07,534.36,534.03,534.2,23357
2025-06-16 17:05:00,534.18,534.18,534.0996,534.1,8118
2025-06-16 17:10:00,534.05,534.15,534.03,534.1,9279
2025-06-16 17:15:00,534.13,534.3,534.08,534.2997,8425
2025-06-16 17:20:00,534.21,534.29,534.1601,534.25,2091
2025-06-16 17:25:00,534.19,534.35,534.19,534.26,2107
2025-06-16 17:30:00,534.26,534.37,534.26,534.37,2451
2025-06-16 17:35:00,534.35,534.42,534.35,534.42,500
2025-06-16 17:40:00,534.45,534.45,534.4,534.43,425
2025-06-16 17:45:00,534.37,534.37,534.32,534.32,4037
2025-06-16 17:50:00,534.4,534.4,534.29,534.29,1591
2025-06-16 17:55:00,534.29,534.35,534.27,534.35,2656
2025-06-16 18:00:00,534.27,534.29,533.91,534.0199,9284
2025-06-16 18:05:00,534.02,534.02,533.78,533.78,4523
2025-06-16 18:10:00,533.75,533.81,533.7,533.81,3757
2025-06-16 18:15:00,533.8,533.88,533.67,533.67,5020
2025-06-16 18:20:00,533.741,533.83,533.74,533.83,3182
2025-06-16 18:25:00,533.7987,533.7987,533.63,533.6899,2139
2025-06-16 18:30:00,533.66,533.66,532.9,533.09,27630
2025-06-16 18:35:00,533.13,533.15,532.77,532.87,12015
2025-06-16 18:40:00,532.85,532.85,532.35,532.5797,17371
2025-06-16 18:45:00,532.58,532.58,531.77,531.8802,14467
2025-06-16 18:50:00,531.97,532.49,531.67,532.41,32139
2025-06-16 18:55:00,532.44,532.44,532.08,532.08,3551
2025-06-16 19:00:00,532.0,532.46,531.99,532.46,26034
2025-06-16 19:05:00,532.45,532.77,532.24,532.6899,7399
2025-06-16 19:10:00,532.6299,532.6299,532.3,532.36,4555
2025-06-16 19:15:00,532.39,532.85,532.26,532.26,10995
2025-06-16 19:20:00,532.2997,532.39,531.95,532.0215,16972
2025-06-16 19:25:00,531.9,532.47,531.8,531.8,29794
2025-06-16 19:30:00,531.9699,531.9699,531.25,531.5,35499
2025-06-16 19:35:00,531.44,532.04,531.41,531.8782,17543
2025-06-16 19:40:00,531.81,531.819,531.46,531.62,30015
2025-06-16 19:45:00,531.62,531.76,530.58,531.01,35116
2025-06-16 19:50:00,530.9599,531.266,530.6,531.09,35453
2025-06-16 19:55:00,531.01,531.01,530.46,530.46,38159
2025-06-17 04:00:00,531.11,531.42,530.67,531.25,5236
2025-06-17 04:05:00,531.32,531.5,531.32,531.38,1234
2025-06-17 04:10:00,531.63,531.63,531.5,531.53,1610
2025-06-17 04:15:00,531.18,531.6,531.18,531.18,6105
2025-06-17 04:20:00,531.16,531.21,531.15,531.21,1098
2025-06-17 04:25:00,531.3,531.61,531.3,531.51,11473
2025-06-17 04:30:00,531.45,531.5,531.34,531.38,2130
2025-06-17 04:35:00,531.58,531.69,531.48,531.48,4413
2025-06-17 04:40:00,531.22,531.31,531.22,531.26,1900
2025-06-17 04:45:00,531.3,531.6,531.3,531.55,1512
2025-06-17 04:50:00,531.44,532.09,531.24,531.24,8730
2025-06-17 04:55:00,531.32,531.66,530.87,531.66,22523
2025-06-17 05:00:00,531.66,532.07,531.66,531.87,11856
2025-06-17 05:05:00,531.75,531.75,531.47,531.53,5747
2025-06-17 05:10:00,531.45,531.47,531.18,531.18,1124
2025-06-17 05:15:00,531.22,531.23,531.15,531.23,1727
2025-06-17 05:20:00,531.15,531.28,530.72,531.2,5123
2025-06-17 05:25:00,531.0,531.09,530.85,531.05,2693
2025-06-17 05:30:00,531.0,531.14,530.8,530.86,1171
2025-06-17 05:35:00,530.77,531.0,530.77,530.91,1930
2025-06-17 05:40:00,530.94,531.11,530.94,531.05,2709
2025-06-17 05:45:00,531.11,531.28,531.1,531.25,4922
2025-06-17 05:50:00,531.28,531.3,530.75,530.79,1952
2025-06-17 05:55:00,530.84,530.98,530.74,530.93,2912
2025-06-17 06:00:00,530.85,531.14,530.75,531.11,2851
2025-06-17 06:05:00,531.16,531.35,531.12,531.12,2035
2025-06-17 06:10:00,531.25,531.35,531.2,531.25,2870
2025-06-17 06:15:00,531.1,531.1,530.88,530.88,623
2025-06-17 06:20:00,531.03,531.08,530.96,530.97,1109
2025-06-17 06:25:00,530.96,530.96,530.71,530.74,3150
2025-06-17 06:30:00,530.81,530.84,530.74,530.78,3252
2025-06-17 06:35:00,530.73,530.73,530.13,530.18,7561
2025-06-17 06:40:00,530.1,530.46,530.1,530.19,6226
2025-06-17 06:45:00,530.26,530.54,530.0,530.54,7112
2025-06-17 06:50:00,530.51,530.93,530.51,530.93,4523
2025-06-17 06:55:00,530.89,531.06,530.83,531.03,3700
2025-06-17 07:00:00,531.02,531.2,530.89,531.19,8225
2025-06-17 07:05:00,531.17,531.25,531.15,531.15,3721
2025-06-17 07:10:00,531.21,531.44,531.16,531.32,6428
2025-06-17 07:15:00,531.31,531.54,531.31,531.5,6115
2025-06-17 07:20:00,531.53,531.7,531.53,531.55,13568
2025-06-17 07:25:00,531.59,531.81,531.46,531.57,6020
2025-06-17 07:30:00,531.55,531.67,531.44,531.54,3341
2025-06-17 07:35:00,531.43,531.75,531.43,531.75,2574
2025-06-17 07:40:00,531.66,531.66,531.34,531.35,2143
2025-06-17 07:45:00,531.34,531.4,531.22,531.22,8232
2025-06-17 07:50:00,531.28,531.43,531.28,531.31,3379
2025-06-17 07:55:00,531.4,531.87,531.35,531.83,10640
2025-06-17 08:00:00,531.04,533.0,530.4,532.07,81092
2025-06-17 08:05:00,532.12,532.16,531.71,531.71,11227
2025-06-17 08:10:00,531.79,532.14,531.71,532.14,6180
2025-06-17 08:15:00,532.16,532.33,531.9,531.96,27254
2025-06-17 08:20:00,531.95,532.25,531.94,532.16,14246
2025-06-17 08:25:00,532.23,532.25,531.97,532.23,7742
2025-06-17 08:30:00,531.77,532.4,531.3,531.92,54535
2025-06-17 08:35:00,531.9599,532.22,531.68,532.12,26828
2025-06-17 08:40:00,532.19,532.44,531.97,532.1,16189
2025-06-17 08:45:00,532.06,532.18,531.55,531.59,13045
2025-06-17 08:50:00,531.55,531.58,531.35,531.48,24294
2025-06-17 08:55:00,531.41,531.52,531.12,531.52,22441
2025-06-17 09:00:00,531.42,531.57,531.2,531.28,24474
2025-06-17 09:05:00,531.3408,531.4,531.1303,531.24,9024
2025-06-17 09:10:00,531.23,531.3399,531.13,531.25,3453
2025-06-17 09:15:00,531.27,532.0,531.03,531.39,10516
2025-06-17 09:20:00,531.48,531.57,531.2501,531.5,20105
2025-06-17 09:25:00,531.43,531.7,531.35,531.6908,22919
2025-06-17 09:30:00,531.71,532.78,531.49,532.15,816545
2025-06-17 09:35:00,532.19,532.3,531.77,532.19,399512
2025-06-17 09:40:00,532.2,532.37,530.89,530.99,651239
2025-06-17 09:45:00,531.0,531.85,530.8051,531.505,518207
2025-06-17 09:50:00,531.525,532.44,531.25,531.99,397768
2025-06-17 09:55:00,531.98,532.41,531.64,532.41,371765
2025-06-17 10:00:00,532.41,532.88,531.84,532.01,422875
2025-06-17 10:05:00,532.01,532.71,531.87,532.6701,308209
2025-06-17 10:10:00,532.71,533.225,532.59,533.0596,445569
2025-06-17 10:15:00,533.05,533.32,532.63,532.79,317038
2025-06-17 10:20:00,532.79,532.96,532.42,532.57,237397
2025-06-17 10:25:00,532.5501,532.74,532.37,532.58,216307
2025-06-17 10:30:00,532.56,532.81,532.51,532.56,283161
2025-06-17 10:35:00,532.56,532.5602,532.02,532.39,351054
2025-06-17 10:40:00,532.38,532.39,531.925,532.15,245376
2025-06-17 10:45:00,532.15,532.7,532.1,532.59,291870
2025-06-17 10:50:00,532.58,532.74,532.27,532.415,201431
2025-06-17 10:55:00,532.425,532.47,531.81,531.95,160773
2025-06-17 11:00:00,531.94,532.65,531.88,532.575,256953
2025-06-17 11:05:00,532.6,532.81,532.44,532.75,188781
2025-06-17 11:10:00,532.73,533.325,532.7,533.23,286742
2025-06-17 11:15:00,533.25,533.27,532.36,532.871,490527
2025-06-17 11:20:00,532.86,532.91,532.45,532.57,209211
2025-06-17 11:25:00,532.57,532.57,532.18,532.28,201448
2025-06-17 11:30:00,532.29,532.41,531.99,532.225,198917
2025-06-17 11:35:00,532.23,532.67,532.01,532.35,304896
2025-06-17 11:40:00,532.34,532.97,532.34,532.92,183846
2025-06-17 11:45:00,532.95,533.04,532.16,532.52,233403
2025-06-17 11:50:00,532.55,532.98,532.52,532.75,169763
2025-06-17 11:55:00,532.72,532.73,532.39,532.44,148024
2025-06-17 12:00:00,532.43,533.12,532.43,532.9701,198108
2025-06-17 12:05:00,532.96,533.2,532.26,532.715,425333
2025-06-17 12:10:00,532.71,533.21,532.69,533.15,178134
2025-06-17 12:15:00,533.13,533.23,532.93,533.0899,135400
2025-06-17 12:20:00,533.09,533.24,532.75,532.78,141185
2025-06-17 12:25:00,532.775,532.95,532.64,532.71,113416
2025-06-17 12:30:00,532.71,533.03,532.54,533.03,169665
2025-06-17 12:35:00,533.04,533.14,532.78,532.79,141238
2025-06-17 12:40:00,532.77,532.8,531.85,532.09,367154
2025-06-17 12:45:00,532.08,532.44,531.36,531.77,515419
2025-06-17 12:50:00,531.77,531.97,531.3102,531.49,395037
2025-06-17 12:55:00,531.45,531.45,530.715,530.97,424272
2025-06-17 13:00:00,530.94,531.258,530.46,531.08,465886
2025-06-17 13:05:00,531.08,531.22,530.495,531.18,319795
2025-06-17 13:10:00,531.17,531.47,531.1,531.32,234476
2025-06-17 13:15:00,531.31,531.42,531.0403,531.09,163945
2025-06-17 13:20:00,531.09,531.26,530.61,531.02,280630
2025-06-17 13:25:00,530.99,531.03,530.39,530.45,243507
2025-06-17 13:30:00,530.45,531.02,529.87,530.94,453484
2025-06-17 13:35:00,530.93,531.28,530.55,530.69,318020
2025-06-17 13:40:00,530.66,531.045,530.18,530.23,367790
2025-06-17 13:45:00,530.225,530.41,528.81,529.23,865029
2025-06-17 13:50:00,529.19,529.57,528.69,529.37,512529
2025-06-17 13:55:00,529.39,529.81,529.18,529.2,341357
2025-06-17 14:00:00,529.17,529.17,528.33,528.65,813574
2025-06-17 14:05:00,528.66,529.33,528.66,529.285,544740
2025-06-17 14:10:00,529.27,529.5,528.93,529.08,252210
2025-06-17 14:15:00,529.05,529.24,528.64,528.95,248755
2025-06-17 14:20:00,528.94,529.05,528.59,528.63,194659
2025-06-17 14:25:00,528.63,528.78,528.09,528.535,611284
2025-06-17 14:30:00,528.55,529.17,528.44,529.12,471708
2025-06-17 14:35:00,529.1,529.25,528.52,528.7,273575
2025-06-17 14:40:00,528.66,528.77,527.91,528.5,358631
2025-06-17 14:45:00,528.49,528.97,528.4,528.72,330367
2025-06-17 14:50:00,528.71,528.99,528.53,528.9804,173353
2025-06-17 14:55:00,528.99,529.59,528.95,529.559,507612
2025-06-17 15:00:00,529.56,529.67,528.99,529.0699,392375
2025-06-17 15:05:00,529.08,529.22,528.81,529.18,197339
2025-06-17 15:10:00,529.2,529.55,528.96,529.34,256017
2025-06-17 15:15:00,529.32,529.52,529.12,529.25,208950
2025-06-17 15:20:00,529.22,529.84,529.22,529.71,257009
2025-06-17 15:25:00,529.72,529.84,529.6,529.76,211360
2025-06-17 15:30:00,529.78,529.9591,529.44,529.73,278273
2025-06-17 15:35:00,529.73,529.94,529.44,529.485,280267
2025-06-17 15:40:00,529.48,529.65,529.18,529.535,436556
2025-06-17 15:45:00,529.54,529.86,529.48,529.83,465394
2025-06-17 15:50:00,529.84,530.08,529.22,529.49,671848
2025-06-17 15:55:00,529.5,529.52,528.78,529.0,1744298
2025-06-17 16:00:00,529.02,529.65,528.83,529.12,662480
2025-06-17 16:05:00,529.15,529.24,529.02,529.13,78773
2025-06-17 16:10:00,529.15,529.21,528.8,528.95,88543
2025-06-17 16:15:00,528.93,528.96,528.57,528.67,31558
2025-06-17 16:20:00,528.66,528.9,528.62,528.89,21687
2025-06-17 16:25:00,528.93,529.07,528.82,528.87,12708
2025-06-17 16:30:00,528.87,529.1,528.87,529.05,9754
2025-06-17 16:35:00,529.07,529.08,528.96,528.97,24443
2025-06-17 16:40:00,528.98,529.19,528.98,529.19,12208
2025-06-17 16:45:00,529.19,529.26,528.75,528.78,23486
2025-06-17 16:50:00,528.79,528.79,528.61,528.72,18930
2025-06-17 16:55:00,528.73,529.05,528.73,528.9,10577
2025-06-17 17:00:00,528.85,528.88,528.83,528.85,3089
2025-06-17 17:05:00,528.87,528.9,528.85,528.86,3210
2025-06-17 17:10:00,528.85,528.91,528.82,528.82,10595
2025-06-17 17:15:00,528.8018,528.95,528.8018,528.94,8207
2025-06-17 17:20:00,528.87,528.9392,528.85,528.9392,4031
2025-06-17 17:25:00,528.85,528.88,528.61,528.61,3234
2025-06-17 17:30:00,528.67,528.68,528.5107,528.68,5310
2025-06-17 17:35:00,528.64,528.64,528.56,528.56,503
2025-06-17 17:40:00,528.54,528.59,528.53,528.59,1556
2025-06-17 17:45:00,528.62,528.65,528.5,528.5,4974
2025-06-17 17:50:00,528.49,528.58,528.47,528.48,973
2025-06-17 17:55:00,528.46,528.54,528.42,528.42,1517
2025-06-17 18:00:00,528.45,528.54,527.65,527.86,35148
2025-06-17 18:05:00,527.86,528.34,527.86,528.33,41894
2025-06-17 18:10:00,528.04,528.12,528.0,528.02,1130
2025-06-17 18:15:00,528.11,528.11,527.85,527.87,4348
2025-06-17 18:20:00,527.88,527.9999,527.74,527.8,11270
2025-06-17 18:25:00,527.7301,527.98,527.7301,527.77,2356
2025-06-17 18:30:00,527.81,527.8285,527.41,527.7,25186
2025-06-17 18:35:00,527.701,527.701,527.47,527.47,6097
2025-06-17 18:40:00,527.499,527.5299,527.17,527.25,14222
2025-06-17 18:45:00,527.44,527.44,527.07,527.3501,20914
2025-06-17 18:50:00,527.35,527.42,527.18,527.41,6600
2025-06-17 18:55:00,527.39,527.39,526.85,527.08,18068
2025-06-17 19:00:00,527.0417,527.18,526.9101,527.18,36232
2025-06-17 19:05:00,527.27,527.67,527.27,527.44,31713
2025-06-17 19:10:00,527.44,527.44,526.98,527.11,3025
2025-06-17 19:15:00,527.18,527.64,527.1,527.58,12426
2025-06-17 19:20:00,527.49,527.54,527.3208,527.44,3461
2025-06-17 19:25:00,527.4,527.72,527.4,527.63,4782
2025-06-17 19:30:00,527.5994,527.75,527.5994,527.69,5325
2025-06-17 19:35:00,527.6703,527.6703,527.4,527.52,3370
2025-06-17 19:40:00,527.4102,528.09,527.4102,528.03,17752
2025-06-17 19:45:00,527.93,528.06,527.72,527.96,5784
2025-06-17 19:50:00,528.05,528.3,527.76,527.9,12139
2025-06-17 19:55:00,527.9,527.9,527.51,527.8099,27593
2025-06-18 04:00:00,530.46,530.85,529.62,530.85,12343
2025-06-18 04:05:00,530.88,531.0,530.81,531.0,10467
2025-06-18 04:10:00,530.99,531.02,530.72,530.8,2816
2025-06-18 04:15:00,530.72,530.79,530.6,530.6,1700
2025-06-18 04:20:00,530.64,530.65,530.4,530.62,6708
2025-06-18 04:25:00,530.61,530.73,530.54,530.61,3224
2025-06-18 04:30:00,530.63,530.75,530.61,530.7,1242
2025-06-18 04:35:00,530.64,530.7,530.61,530.7,1100
2025-06-18 04:40:00,530.82,530.82,530.59,530.59,520
2025-06-18 04:45:00,530.75,530.89,530.72,530.74,4915
2025-06-18 04:50:00,530.74,530.87,530.74,530.84,550
2025-06-18 04:55:00,530.91,531.15,530.88,531.01,4662
2025-06-18 05:00:00,531.03,531.6,531.03,531.58,6189
2025-06-18 05:05:00,531.56,531.72,531.3,531.3,8649
2025-06-18 05:10:00,531.32,531.41,531.23,531.28,2600
2025-06-18 05:15:00,531.45,531.58,531.43,531.57,2080
2025-06-18 05:20:00,531.55,531.55,531.33,531.33,2287
2025-06-18 05:25:00,531.38,531.45,531.38,531.38,3128
2025-06-18 05:30:00,531.38,531.46,531.07,531.09,6050
2025-06-18 05:35:00,531.09,531.11,530.99,531.07,3644
2025-06-18 05:40:00,531.07,531.13,531.02,531.13,1500
2025-06-18 05:45:00,531.17,531.21,531.05,531.11,2700
2025-06-18 05:50:00,531.11,531.24,531.01,531.1,5826
2025-06-18 05:55:00,531.06,531.06,530.98,531.02,2290
2025-06-18 06:00:00,530.98,531.0,530.78,530.78,1400
2025-06-18 06:05:00,530.77,530.83,530.7,530.76,2760
2025-06-18 06:10:00,530.79,530.83,530.51,530.83,6328
2025-06-18 06:15:00,530.92,531.03,530.92,530.97,1725
2025-06-18 06:20:00,530.9,530.91,530.08,530.5,6597
2025-06-18 06:25:00,530.53,530.66,530.37,530.4,2209
2025-06-18 06:30:00,530.43,530.51,530.05,530.05,4238
2025-06-18 06:35:00,530.0,530.16,529.94,530.16,12888
2025-06-18 06:40:00,530.14,530.38,530.0,530.29,1600
2025-06-18 06:45:00,530.21,530.45,530.02,530.13,2733
2025-06-18 06:50:00,530.13,530.17,529.42,529.46,4964
2025-06-18 06:55:00,529.47,529.57,529.15,529.27,7588
2025-06-18 07:00:00,529.21,529.39,529.18,529.31,6421
2025-06-18 07:05:00,529.37,529.52,529.25,529.33,4620
2025-06-18 07:10:00,529.36,529.59,529.14,529.48,5553
2025-06-18 07:15:00,529.54,529.57,529.5,529.5,1103
2025-06-18 07:20:00,529.34,529.75,529.34,529.65,2669
2025-06-18 07:25:00,529.66,530.0,529.66,529.88,13993
2025-06-18 07:30:00,529.83,530.0,529.83,529.95,7560
2025-06-18 07:35:00,529.98,530.15,529.75,529.88,17621
2025-06-18 07:40:00,529.919,530.42,529.919,530.12,23461
2025-06-18 07:45:00,530.37,530.99,530.37,530.85,32280
2025-06-18 07:50:00,530.78,530.8,530.57,530.57,9658
2025-06-18 07:55:00,530.54,530.54,530.34,530.34,3964
2025-06-18 08:00:00,530.88,531.5804,529.0,530.21,114145
2025-06-18 08:05:00,530.19,530.39,530.18,530.32,3522
2025-06-18 08:10:00,530.32,530.5,530.32,530.5,7687
2025-06-18 08:15:00,530.49,530.75,530.28,530.33,6505
2025-06-18 08:20:00,530.36,530.5,530.22,530.48,23514
2025-06-18 08:25:00,530.4599,530.4599,530.22,530.35,9180
2025-06-18 08:30:00,530.31,530.31,530.06,530.3,7575
2025-06-18 08:35:00,530.31,530.46,529.81,529.98,10908
2025-06-18 08:40:00,530.01,530.14,529.91,530.05,15474
2025-06-18 08:45:00,530.1,530.11,529.93,530.071,2773
2025-06-18 08:50:00,530.12,530.32,530.01,530.05,10974
2025-06-18 08:55:00,530.07,530.13,529.91,529.91,11277
2025-06-18 09:00:00,529.95,530.2,529.88,530.2,7593
2025-06-18 09:05:00,530.25,530.46,530.23,530.36,11996
2025-06-18 09:10:00,530.37,530.49,530.16,530.35,12164
2025-06-18 09:15:00,530.3,530.42,530.23,530.42,8381
2025-06-18 09:20:00,530.4,530.61,530.4,530.46,67195
2025-06-18 09:25:00,530.41,530.44,530.1,530.1,17011
2025-06-18 09:30:00,530.1,530.15,528.48,528.59,773322
2025-06-18 09:35:00,528.6,529.45,528.56,529.355,505151
2025-06-18 09:40:00,529.36,529.94,529.26,529.7,335956
2025-06-18 09:45:00,529.73,530.38,529.59,530.31,436376
2025-06-18 09:50:00,530.32,530.86,530.2,530.2813,560445
2025-06-18 09:55:00,530.265,530.605,530.21,530.28,374136
2025-06-18 10:00:00,530.29,531.0699,529.78,530.81,614764
2025-06-18 10:05:00,530.81,531.19,530.43,530.81,382396
2025-06-18 10:10:00,530.7796,531.5,530.68,531.3199,390812
2025-06-18 10:15:00,531.33,531.76,531.23,531.54,425460
2025-06-18 10:20:00,531.52,532.07,531.5,531.83,597588
2025-06-18 10:25:00,531.85,532.18,531.78,531.98,488750
2025-06-18 10:30:00,531.985,532.45,531.86,532.36,506015
2025-06-18 10:35:00,532.34,532.51,532.08,532.36,383594
2025-06-18 10:40:00,532.35,532.55,531.8,532.26,507031
2025-06-18 10:45:00,532.29,532.47,531.82,532.02,388807
2025-06-18 10:50:00,532.03,532.18,531.64,531.74,310225
